Date,Sub Category,Plant,Vendor,Defect Type,Material Type,Defect,Downtime min,Defect Qty
5/15/2013 0:00,Packaging,"Northbrook, IL",xx-way,Rejected,Corrugate,Wrong Horizontal Scores,0,6942
5/15/2013 0:00,Packaging,"Northbrook, IL",xx-way,Rejected,Corrugate,Wrong Horizontal Scores,0,7476
5/14/2013 0:00,Mechanicals,"Indianapolis, IN",Baselux,No Impact,Raw Materials,Damaged Secondary Packaging,0,445
5/14/2013 0:00,Packaging,"Northbrook, IL",xx-way,Rejected,Corrugate,Wrong Horizontal Scores,0,30260
5/13/2013 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Wrong  Size,20,215
5/13/2013 0:00,Packaging,"Detriot, MI",xx-way,No Impact,Corrugate,Bad Seams,10,445
5/13/2013 0:00,Packaging,"Detriot, MI",xx-way,No Impact,Corrugate,Bad Seams,15,1402
5/13/2013 0:00,Packaging,"Detriot, MI",xx-way,No Impact,Corrugate,Delamination,5,2136
5/13/2013 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Incorrect Vertical Size,30,3738
5/13/2013 0:00,Mechanicals,"Indianapolis, IN",Lazap,Impact,Raw Materials,Matts,0,401
5/13/2013 0:00,Mechanicals,"Indianapolis, IN",Fax-ex,Rejected,Raw Materials,Damaged Secondary Packaging,0,517
5/13/2013 0:00,Mechanicals,"Indianapolis, IN",Dingity,Rejected,Raw Materials,Damaged in Transit,0,947
5/13/2013 0:00,Mechanicals,"Indianapolis, IN",Fax-ex,Rejected,Raw Materials,Damaged Secondary Packaging,0,1549
5/13/2013 0:00,Packaging,"Northbrook, IL",xx-way,Rejected,Corrugate,Wrong Horizontal Scores,0,8366
5/13/2013 0:00,Packaging,"Northbrook, IL",xx-way,Rejected,Corrugate,Wrong Horizontal Scores,0,8411
5/13/2013 0:00,Packaging,"Northbrook, IL",xx-way,Rejected,Corrugate,Wrong Horizontal Scores,0,8633
5/13/2013 0:00,Packaging,"Northbrook, IL",xx-way,Rejected,Corrugate,Wrong Horizontal Scores,0,8900
5/13/2013 0:00,Packaging,"Northbrook, IL",xx-way,Rejected,Corrugate,Wrong Horizontal Scores,0,18423
5/12/2013 0:00,Logistics,"Madison, WI",Stimmedia,Rejected,Raw Materials,Wrong Consistency,0,103
5/12/2013 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Rejected,Labels,Film Not Sealing,0,19
5/11/2013 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Bad Seams,30,534
5/11/2013 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Gap Variation,90,1068
5/11/2013 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Bad Seams,30,1602
5/11/2013 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Bad Seams,0,401
5/7/2013 0:00,Mechanicals,"Indianapolis, IN",O-job,Rejected,Raw Materials,Foreign Material,0,27
5/7/2013 0:00,Mechanicals,"Indianapolis, IN",Silverfase,Rejected,Raw Materials,Out of Spec,0,779
5/7/2013 0:00,Logistics,"Naperville, IL",scotquote,No Impact,Corrugate,Wrong  Size,0,63
5/5/2013 0:00,Mechanicals,"Green Bay, WI",Villacom,No Impact,Raw Materials,Over/Under Fill,0,342
5/4/2013 0:00,Packaging,"Detriot, MI",Ganjazone,Impact,Electrolytes,Short Valves,30,12816
5/4/2013 0:00,Packaging,"Detriot, MI",hottaxon,Impact,Electrolytes,Short Valves,30,28480
5/4/2013 0:00,Materials & Components,"Chicago, IL",Trio-dax,No Impact,Glass,Bad Bearings,4,54
5/4/2013 0:00,Packaging,"Detriot, MI",Keyzunbase,No Impact,Molds,Packaging Integrity,15,2564
5/4/2013 0:00,Mechanicals,"Indianapolis, IN",zotit,Rejected,Raw Materials,Inclomplete,0,49
5/4/2013 0:00,Mechanicals,"Indianapolis, IN",O-job,Rejected,Raw Materials,Over/Under Fill,0,824
5/4/2013 0:00,Materials & Components,"Chicago, IL",Trio-dax,No Impact,Glass,Bad Bearings,0,54
5/1/2013 0:00,Logistics,"Springfield, IL",Plustax,Impact,Controllers,Warped,30,1602
5/1/2013 0:00,Packaging,"Rockford, IL",ontotam,Impact,Carton,Sealed Together Internally,30,7120
5/1/2013 0:00,Packaging,"Rockford, IL",ontotam,Impact,Carton,Unsealed Cartons,15,8758
5/1/2013 0:00,Packaging,"Rockford, IL",ontotam,Impact,Carton,Unsealed Cartons,15,26273
5/1/2013 0:00,Logistics,"Springfield, IL",Ventocore,Impact,Molds,Damaged Secondary Packaging,20,45
5/1/2013 0:00,Materials & Components,"Chicago, IL",tampquote,Impact,Molds,Packaging Issues,190,890
5/1/2013 0:00,Materials & Components,"Chicago, IL",tampquote,Impact,Molds,Dents,90,59007
5/1/2013 0:00,Goods & Services,"Monon, IN",Dentocity,Rejected,Film,Wrong Registration,60,15215
5/1/2013 0:00,Materials & Components,"Chicago, IL",Quotelane,No Impact,Labels,Coating,17,37380
5/1/2013 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Bad Seams,60,1068
5/1/2013 0:00,Materials & Components,"Chicago, IL",Reddoit,No Impact,Corrugate,Delamination,30,0
5/1/2013 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Gap Variation,60,500
5/1/2013 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Delamination,20,1602
5/1/2013 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Delamination,15,1869
5/1/2013 0:00,Packaging,"Detriot, MI",xx-way,No Impact,Corrugate,Scrap attached,0,2136
5/1/2013 0:00,Mechanicals,"Indianapolis, IN",Subdrill,Rejected,Composites,Print Problems,0,4
5/1/2013 0:00,Materials & Components,"Chicago, IL",Trio-dax,No Impact,Glass,Bad Bearings,0,6
5/1/2013 0:00,Materials & Components,"Chicago, IL",Trio-dax,No Impact,Glass,Bad Bearings,0,11
5/1/2013 0:00,Materials & Components,"Chicago, IL",Trio-dax,No Impact,Glass,Bad Seams,0,13
5/1/2013 0:00,Materials & Components,"Chicago, IL",Trio-dax,No Impact,Glass,Stones and Sand,0,14
5/1/2013 0:00,Materials & Components,"Chicago, IL",Trio-dax,No Impact,Glass,Bad Bearings,0,17
5/1/2013 0:00,Materials & Components,"Chicago, IL",Trio-dax,Impact,Glass,Bad Bearings,0,19
5/1/2013 0:00,Materials & Components,"Chicago, IL",Trio-dax,No Impact,Glass,Bad Bearings,0,8900
5/1/2013 0:00,Materials & Components,"Chicago, IL",Dentocity,Rejected,Film,Wrong Ink,0,3269
5/1/2013 0:00,Materials & Components,"Chicago, IL",Dentocity,Rejected,Labels,Roll Tension,0,6275
5/1/2013 0:00,Materials & Components,"Chicago, IL",Quotelane,No Impact,Labels,Tension Issues,0,890
5/1/2013 0:00,Electrical,"Grand Rapids, MI",ontotam,Rejected,Carton,Damaged Secondary Packaging,0,173
5/1/2013 0:00,Materials & Components,"Chicago, IL",Ventocore,No Impact,Electrolytes,Crushed Sidewalls,0,0
5/1/2013 0:00,Goods & Services,"Monon, IN",Dentocity,Rejected,Film,Creases / Wrinkles,0,0
5/1/2013 0:00,Mechanicals,"Toledo, OH",Singleholdings,No Impact,Raw Materials,Inclomplete,0,0
4/30/2013 0:00,Materials & Components,"Chicago, IL",Dentocity,Rejected,Film,Tension Issues,18,7565
4/30/2013 0:00,Packaging,"Detriot, MI",xx-way,No Impact,Corrugate,Delamination,20,462
4/30/2013 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Bad Seams,20,926
4/30/2013 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Overlapping Seam,20,1319
4/30/2013 0:00,Packaging,"Detriot, MI",xx-way,No Impact,Corrugate,Delamination,5,1335
4/30/2013 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Print defects,0,1691
4/30/2013 0:00,Packaging,"Northbrook, IL",xx-way,Rejected,Corrugate,Gap Variation,0,4895
4/30/2013 0:00,Packaging,"Northbrook, IL",xx-way,Rejected,Corrugate,Gap Variation,0,5251
4/30/2013 0:00,Packaging,"Northbrook, IL",xx-way,Rejected,Corrugate,Gap Variation,0,6729
4/30/2013 0:00,Materials & Components,"Chicago, IL",Dentocity,Impact,Film,Misc,0,4232
4/30/2013 0:00,Materials & Components,"Chicago, IL",Dentocity,Rejected,Film,Misc,0,7364
4/30/2013 0:00,Packaging,"Joliet, IL",Conzumzap,No Impact,Mechanicals,Incorrect Material,0,66847
4/29/2013 0:00,Logistics,"Springfield, IL",Plustax,Impact,Batteries,Tubs Stuck,45,42720
4/29/2013 0:00,Logistics,"Springfield, IL",Plustax,Rejected,Controllers,Warped,15,53400
4/29/2013 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Gap Variation,60,1068
4/29/2013 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Bad Seams,20,935
4/29/2013 0:00,Mechanicals,"Gary, IN",Indi-dox,No Impact,Corrugate,Warping,0,2003
4/29/2013 0:00,Packaging,"Northbrook, IL",xx-way,Rejected,Corrugate,Gap Variation,0,6675
4/29/2013 0:00,Packaging,"Northbrook, IL",xx-way,Rejected,Corrugate,Gap Variation,0,6878
4/28/2013 0:00,Goods & Services,"Monon, IN",Dentocity,Rejected,Film,Creases / Wrinkles,30,2047
4/28/2013 0:00,Mechanicals,"Indianapolis, IN",Quotelane,No Impact,Labels,Wrong Core,0,0
4/27/2013 0:00,Logistics,"Naperville, IL",Quotelane,Impact,Labels,Splice,5,89
4/27/2013 0:00,Logistics,"Naperville, IL",scotquote,Impact,Corrugate,Wrong  Size,15,445
4/27/2013 0:00,Mechanicals,"Indianapolis, IN",Newzap,No Impact,Raw Materials,Broken Valve Seal,0,12638
4/27/2013 0:00,Materials & Components,"Chicago, IL",Constreet,No Impact,Raw Materials,Foreign Material,0,7519
4/27/2013 0:00,Goods & Services,"Monon, IN",Y-zoom,No Impact,Raw Materials,Foreign Material,0,808
4/27/2013 0:00,Goods & Services,"Monon, IN",Y-zoom,Rejected,Raw Materials,Foreign Material,0,808
4/27/2013 0:00,Logistics,"Naperville, IL",tampquote,Rejected,Molds,Wrong Drive,0,2670
4/27/2013 0:00,Logistics,"Naperville, IL",Keyzunbase,No Impact,Molds,Soft Parts,0,0
4/27/2013 0:00,Materials & Components,"Chicago, IL",san-plex,No Impact,Raw Materials,Out of Spec,0,0
4/26/2013 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Impact,Labels,Split Seams,60,0
4/26/2013 0:00,Mechanicals,"Gary, IN",Xx-dotone,Impact,Carton,Torn Packaging,15,7076
4/26/2013 0:00,Logistics,"Bangor, MI",Sanlab,Impact,Corrugate,Warping,20,979
4/26/2013 0:00,Materials & Components,"Chicago, IL",roundphase,No Impact,Raw Materials,Integrity Failure,0,0
4/25/2013 0:00,Packaging,"Northbrook, IL",Yearlex,Impact,Labels,Tension Issues,25,5340
4/25/2013 0:00,Packaging,"Northbrook, IL",Yearlex,Impact,Labels,Print Impression,10,10680
4/25/2013 0:00,Logistics,"Naperville, IL",Zentrax,Impact,Labels,Film Not Sealing,35,16679
4/25/2013 0:00,Logistics,"Bangor, MI",Sanin,No Impact,Corrugate,Mixed Product,0,7327
4/25/2013 0:00,Logistics,"Naperville, IL",Zentrax,Rejected,Labels,Too Much Chemicals,0,33358
4/25/2013 0:00,Logistics,"Bangor, MI",D-zohex,Rejected,Batteries,Bad Print,0,1
4/25/2013 0:00,Logistics,"Bangor, MI",Quotelane,Rejected,Labels,Wrong Shade of Color,0,1
4/25/2013 0:00,Materials & Components,"Chicago, IL",roundphase,No Impact,Raw Materials,Integrity Failure,0,0
4/25/2013 0:00,Mechanicals,"Indianapolis, IN",Zaamhouse,No Impact,Raw Materials,Foreign Material,0,0
4/24/2013 0:00,Logistics,"Springfield, IL",Plustax,Impact,Batteries,Tubs Stuck,120,21645
4/24/2013 0:00,Logistics,"Springfield, IL",Plustax,Impact,Batteries,Tubs Stuck,60,25632
4/24/2013 0:00,Logistics,"Springfield, IL",Plustax,Impact,Controllers,Warped,120,42720
4/24/2013 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Impact,Labels,No Adhesive,44,2
4/24/2013 0:00,Logistics,Cincinnati OH,Reddoit,Impact,Corrugate,Bad Seams,30,27
4/24/2013 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Bad Seams,15,534
4/24/2013 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Bad Seams,60,1068
4/24/2013 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Bad Seams,90,1602
4/24/2013 0:00,Mechanicals,"Gary, IN",Indi-dox,Impact,Corrugate,Warping,15,625
4/24/2013 0:00,Materials & Components,"Chicago, IL",bluecorporation,Rejected,Raw Materials,Out of Spec,0,3164
4/24/2013 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Bad Seams,0,534
4/24/2013 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Bad Seams,0,2670
4/24/2013 0:00,Electrical,"Grand Rapids, MI",Reddoit,No Impact,Corrugate,Dimensions - Bad Finishing,0,89
4/24/2013 0:00,Electrical,"Grand Rapids, MI",ontotam,Rejected,Carton,Printing Defects,0,846
4/24/2013 0:00,Electrical,"Grand Rapids, MI",ontotam,Rejected,Carton,Printing Defects,0,1691
4/24/2013 0:00,Logistics,"Springfield, IL",Plustax,Impact,Controllers,Warped,0,178000
4/24/2013 0:00,Logistics,"Springfield, IL",Plustax,Impact,Controllers,Warped,0,445000
4/24/2013 0:00,Logistics,"Springfield, IL",Plustax,Impact,Controllers,Warped,0,53400
4/24/2013 0:00,Logistics,"Springfield, IL",Plustax,Impact,Controllers,Warped,0,18690
4/24/2013 0:00,Logistics,"Bangor, MI",Zuntexon,Rejected,Electrolytes,Short Valves,0,1
4/24/2013 0:00,Mechanicals,"Indianapolis, IN",Fax-ex,No Impact,Raw Materials,Out of Spec,0,0
4/24/2013 0:00,Mechanicals,"Indianapolis, IN",Zaamhouse,No Impact,Raw Materials,Foreign Material,0,0
4/23/2013 0:00,Mechanicals,"Indianapolis, IN",Silverfase,No Impact,Raw Materials,Out of Spec,300,0
4/23/2013 0:00,Logistics,"Madison, WI",Plustax,Impact,Controllers,Warped,60,41012
4/23/2013 0:00,Logistics,"Madison, WI",Sanin,Impact,Controllers,Bad Print,30,1068
4/23/2013 0:00,Mechanicals,"Indianapolis, IN",xx-bam,Impact,Raw Materials,Wrong Hue,330,4450
4/23/2013 0:00,Logistics,Cincinnati OH,Sanin,Impact,Controllers,Warped,25,12460
4/23/2013 0:00,Logistics,Cincinnati OH,Reddoit,Impact,Corrugate,Bad Seams,30,107
4/23/2013 0:00,Logistics,"Madison, WI",Reddoit,Impact,Corrugate,Weak Walls,60,401
4/23/2013 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Incorrect Vertical Size,20,1602
4/23/2013 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Gap Variation,30,1869
4/23/2013 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Wrong  Size,30,2136
4/23/2013 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Gap Variation,180,10680
4/23/2013 0:00,Mechanicals,"Indianapolis, IN",O-job,Rejected,Raw Materials,Foreign Material,0,5
4/23/2013 0:00,Mechanicals,"Indianapolis, IN",Viatom,Rejected,Raw Materials,Container Out of Spec,0,534
4/23/2013 0:00,Materials & Components,"Chicago, IL",bamity,Rejected,Raw Materials,Infestation,0,4361
4/23/2013 0:00,Goods & Services,"Monon, IN",Sanlab,No Impact,Corrugate,Scrap attached,0,4379
4/23/2013 0:00,Mechanicals,"Indianapolis, IN",Subdrill,No Impact,Controllers,Warped,0,45
4/23/2013 0:00,Mechanicals,"Indianapolis, IN",Subdrill,No Impact,Composites,Bad Tiles,0,23
4/23/2013 0:00,Logistics,"Madison, WI",Plustax,No Impact,Controllers,Warped,0,534
4/23/2013 0:00,Logistics,"Madison, WI",Zentrax,No Impact,Labels,Damaged Rolls,0,22250
4/23/2013 0:00,Mechanicals,"Toledo, OH",Recode,Rejected,Composites,Wrong Shade of Color,0,14952
4/23/2013 0:00,Mechanicals,"Indianapolis, IN",Silverfase,Rejected,Carton,Bad Carton Packaging,0,1
4/22/2013 0:00,Logistics,"Naperville, IL",Quotelane,Impact,Labels,Film Not Sealing,38,13350
4/22/2013 0:00,Materials & Components,"Chicago, IL",bamity,Rejected,Raw Materials,Infestation,0,6675
4/22/2013 0:00,Logistics,"Naperville, IL",Dontam,No Impact,Raw Materials,Misc,0,35387
4/21/2013 0:00,Logistics,"Naperville, IL",Quotelane,Impact,Labels,Print Impression,15,4450
4/21/2013 0:00,Mechanicals,"Green Bay, WI",Daltfax,Impact,Raw Materials,Foreign Material,27,23
4/20/2013 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Bad Seams,60,89
4/20/2013 0:00,Materials & Components,"Chicago, IL",Reddoit,Impact,Corrugate,Bad Seams,15,499
4/20/2013 0:00,Materials & Components,"Chicago, IL",Opehouse,No Impact,Raw Materials,Out of Spec,0,356
4/20/2013 0:00,Materials & Components,"Chicago, IL",Opehouse,No Impact,Raw Materials,Out of Spec,0,9399
4/20/2013 0:00,Packaging,"Detriot, MI",Hexunobam,No Impact,Raw Materials,Integrity Failure,0,49
4/20/2013 0:00,Goods & Services,"Monon, IN",Sanlab,No Impact,Corrugate,Bad Seams,0,20025
4/19/2013 0:00,Packaging,"Northbrook, IL",Sunjob,Impact,Electrolytes,Mixed Parts,30,513
4/19/2013 0:00,Packaging,"Northbrook, IL",Sunjob,Impact,Electrolytes,Short Valves,60,27101
4/19/2013 0:00,Mechanicals,"Gary, IN",Xx-dotone,Impact,Carton,Torn Packaging,60,60654
4/19/2013 0:00,Packaging,"Northbrook, IL",xx-way,Impact,Corrugate,Bad Seams,30,45
4/19/2013 0:00,Packaging,"Northbrook, IL",xx-way,Impact,Corrugate,Bad Seams,15,56
4/19/2013 0:00,Packaging,"Northbrook, IL",xx-way,Impact,Corrugate,Wrong  Size,25,75
4/19/2013 0:00,Packaging,"Northbrook, IL",xx-way,Impact,Corrugate,Bad Seams,39,103
4/19/2013 0:00,Mechanicals,"Indianapolis, IN",xx-bam,No Impact,Raw Materials,Misc,0,2448
4/19/2013 0:00,Mechanicals,"Green Bay, WI",Singlejob,No Impact,Raw Materials,Integrity Failure,0,18672
4/19/2013 0:00,Packaging,"Northbrook, IL",xx-way,Rejected,Corrugate,Delamination,0,89
4/19/2013 0:00,Materials & Components,"Chicago, IL",Reddoit,No Impact,Corrugate,Warping,0,1360
4/19/2013 0:00,Materials & Components,"Chicago, IL",Reddoit,No Impact,Corrugate,Delamination,0,2329
4/19/2013 0:00,Materials & Components,"Chicago, IL",Carekix,No Impact,Labels,Foreign Material,0,0
4/19/2013 0:00,Materials & Components,"Chicago, IL",bluecorporation,No Impact,Raw Materials,Incorrect Labeling,0,0
4/19/2013 0:00,Materials & Components,"Chicago, IL",Flexplex,No Impact,Raw Materials,Incorrect Labeling,0,0
4/18/2013 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Bad Seams,45,534
4/18/2013 0:00,Mechanicals,"Indianapolis, IN",Zaamhouse,No Impact,Raw Materials,Out of Spec,0,1763
4/18/2013 0:00,Mechanicals,"Green Bay, WI",Ozeris,No Impact,Raw Materials,Not Certified,0,14386
4/18/2013 0:00,Mechanicals,"Green Bay, WI",Ozeris,No Impact,Raw Materials,Integrity Failure,0,14386
4/18/2013 0:00,Mechanicals,"Green Bay, WI",Ozeris,No Impact,Raw Materials,Not Certified,0,18033
4/18/2013 0:00,Goods & Services,"Monon, IN",Quadplanet,No Impact,Raw Materials,Incorrect Labeling,0,1707
4/18/2013 0:00,Mechanicals,"Indianapolis, IN",Subdrill,No Impact,Corrugate,Bad Seams,0,84
4/18/2013 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Rejected,Labels,Misc,0,0
4/17/2013 0:00,Packaging,"Joliet, IL",Yearlex,Impact,Labels,Incorrect Material,180,26700
4/17/2013 0:00,Goods & Services,"Monon, IN",Villacom,No Impact,Raw Materials,Damaged Secondary Packaging,0,1010
4/16/2013 0:00,Logistics,"Springfield, IL",Plustax,Impact,Batteries,Warped,157,10253
4/16/2013 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Film,Wrong Core,30,178
4/16/2013 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Gap Variation,63,45
4/16/2013 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Delamination,25,534
4/16/2013 0:00,Logistics,"Madison, WI",scotquote,Impact,Corrugate,Warping,72,0
4/16/2013 0:00,Mechanicals,"Indianapolis, IN",Howtaxon,Rejected,Raw Materials,Misc,0,45
4/16/2013 0:00,Mechanicals,"Indianapolis, IN",zotit,Rejected,Raw Materials,Misc,0,45
4/16/2013 0:00,Mechanicals,"Indianapolis, IN",Howtaxon,Rejected,Raw Materials,Misc,0,89
4/16/2013 0:00,Logistics,"Naperville, IL",Scotcan,Rejected,Raw Materials,Material Handling/ Shipping Requirements Error,0,6408
4/16/2013 0:00,Electrical,"Grand Rapids, MI",Reddoit,Rejected,Corrugate,Bad Seams,0,1424
4/16/2013 0:00,Logistics,"Springfield, IL",Plustax,No Impact,Batteries,Bad Print,0,5340
4/16/2013 0:00,Logistics,"Springfield, IL",Plustax,No Impact,Controllers,Warped,0,17943
4/16/2013 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Rejected,Labels,Misc,0,4
4/16/2013 0:00,Electrical,"Grand Rapids, MI",Itdom,Rejected,Packaging,Does Not Run,0,1715
4/16/2013 0:00,Logistics,"Madison, WI",Sanin,Rejected,Controllers,Warped,0,18263
4/16/2013 0:00,Logistics,"Madison, WI",Blueit,No Impact,Carton,Dirty Material,0,0
4/16/2013 0:00,Logistics,"Madison, WI",Reddoit,No Impact,Corrugate,Bad Seams,0,0
4/13/2013 0:00,Goods & Services,"Monon, IN",Sanlab,Impact,Corrugate,Bad Seams,30,801
4/13/2013 0:00,Mechanicals,"Indianapolis, IN",Subdrill,No Impact,Composites,Foreign objects found,0,0
4/13/2013 0:00,Mechanicals,"Indianapolis, IN",Subdrill,Rejected,Composites,Foreign objects found,0,0
4/13/2013 0:00,Mechanicals,"Indianapolis, IN",Zaamhouse,No Impact,Raw Materials,Foreign Material,0,0
4/12/2013 0:00,Logistics,Cincinnati OH,Reddoit,Impact,Corrugate,Bad Seams,90,23
4/12/2013 0:00,Goods & Services,"Monon, IN",Sanlab,Impact,Corrugate,Bad Seams,120,1291
4/12/2013 0:00,Mechanicals,"Indianapolis, IN",Zaamhouse,No Impact,Raw Materials,Foreign Material,0,7784
4/12/2013 0:00,Mechanicals,"Toledo, OH",Canemedkix,No Impact,Raw Materials,Wrong material,0,1869
4/12/2013 0:00,Mechanicals,"Indianapolis, IN",Subdrill,No Impact,Composites,Misc,0,2
4/12/2013 0:00,Mechanicals,"Indianapolis, IN",Subdrill,Rejected,Composites,Poor  Adhesion,0,18
4/12/2013 0:00,Mechanicals,"Indianapolis, IN",Quotelane,No Impact,Labels,Film Not Sealing,0,0
4/12/2013 0:00,Mechanicals,"Indianapolis, IN",Subdrill,No Impact,Composites,Wrong Shade of Color,0,0
4/12/2013 0:00,Mechanicals,"Indianapolis, IN",Zaamhouse,No Impact,Raw Materials,Foreign Material,0,0
4/11/2013 0:00,Packaging,"Detriot, MI",Keyzunbase,Impact,Molds,Contamination,10,3701
4/11/2013 0:00,Packaging,"Detriot, MI",hottaxon,Impact,Electrolytes,Split hinges,50,8010
4/11/2013 0:00,Packaging,"Detriot, MI",Keyzunbase,Impact,Molds,Contamination,20,38876
4/11/2013 0:00,Packaging,"Northbrook, IL",Sunjob,Impact,Electrolytes,Incorrect Material,30,513
4/11/2013 0:00,Logistics,Cincinnati OH,Blueit,Impact,Carton,Skewed Cartons,150,45
4/11/2013 0:00,Mechanicals,"Kalamazoo, MI",Recode,Impact,Carton,Skewed Cartons,420,194376
4/11/2013 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Delamination,20,623
4/11/2013 0:00,Packaging,"Northbrook, IL",xx-way,Impact,Corrugate,Bad Seams,25,51
4/11/2013 0:00,Materials & Components,"Chicago, IL",Faxotfind,No Impact,Raw Materials,Incorrect Labeling,0,1246
4/11/2013 0:00,Logistics,"Bangor, MI",Sanlab,No Impact,Corrugate,Bad Seams,0,2848
4/11/2013 0:00,Electrical,"Grand Rapids, MI",Reddoit,Rejected,Corrugate,Warping,0,1068
4/11/2013 0:00,Packaging,"Northbrook, IL",Planethouse,Rejected,Hardware,No Fill,0,144625
4/11/2013 0:00,Packaging,"Northbrook, IL",Sunjob,No Impact,Electrolytes,Incorrect Material,0,312
4/11/2013 0:00,Packaging,"Northbrook, IL",Planethouse,No Impact,Electrolytes,Incorrect Dimensions,0,43860
